Model=oddHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.25, middleScoreOddOfVictory=0.89, middleScoreOddOfDefeat=0.99, middleBigOddOfVictory=1.14, middleBigOddOfDefeat=0.73, estValue=0, estProb=0.57
Model=ballHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.89, middleScoreOddOfDefeat=0.99, middleBigOddOfVictory=0.74, middleBigOddOfDefeat=1.13, estValue=0, estProb=0.58
Model=oddHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.89, middleScoreOddOfDefeat=0.99, middleBigOddOfVictory=0.74, middleBigOddOfDefeat=1.13, estValue=0, estProb=0.56
Model=ballHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.89, middleScoreOddOfDefeat=0.99, middleBigOddOfVictory=0.75, middleBigOddOfDefeat=1.12, estValue=0, estProb=0.58
Model=oddHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.89, middleScoreOddOfDefeat=0.99, middleBigOddOfVictory=0.75, middleBigOddOfDefeat=1.12, estValue=0, estProb=0.56
Model=oddHalf, matchID=1717297, middleHostScore=0, middleCustomScore=1, middleScoreOdd=-0.25, middleBigOdd=2.25, middleScoreOddOfVictory=0.92, middleScoreOddOfDefeat=0.90, middleBigOddOfVictory=0.85, middleBigOddOfDefeat=0.95, estValue=0, estProb=0.61
Model=ballHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.88, middleScoreOddOfDefeat=1.00, middleBigOddOfVictory=0.75, middleBigOddOfDefeat=1.12, estValue=0, estProb=0.58
Model=ballHalf, matchID=1681788, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.50, middleBigOdd=1.25, middleScoreOddOfVictory=1.04, middleScoreOddOfDefeat=0.80, middleBigOddOfVictory=0.90, middleBigOddOfDefeat=0.92, estValue=0, estProb=0.67
Model=ballHalf, matchID=1717297, middleHostScore=0, middleCustomScore=1, middleScoreOdd=-0.25, middleBigOdd=2.25, middleScoreOddOfVictory=0.92, middleScoreOddOfDefeat=0.90, middleBigOddOfVictory=0.85, middleBigOddOfDefeat=0.95, estValue=0, estProb=0.60
Model=oddHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.88, middleScoreOddOfDefeat=1.00, middleBigOddOfVictory=0.75, middleBigOddOfDefeat=1.12, estValue=0, estProb=0.55
Model=ballHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.85, middleScoreOddOfDefeat=1.03, middleBigOddOfVictory=0.75, middleBigOddOfDefeat=1.12, estValue=0, estProb=0.59
Model=oddHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.85, middleScoreOddOfDefeat=1.03, middleBigOddOfVictory=0.75, middleBigOddOfDefeat=1.12, estValue=0, estProb=0.55
Model=ballHalf, matchID=1731462, middleHostScore=0, middleCustomScore=1, middleScoreOdd=-0.00, middleBigOdd=2.25, middleScoreOddOfVictory=1.05, middleScoreOddOfDefeat=0.81, middleBigOddOfVictory=0.86, middleBigOddOfDefeat=0.98, estValue=1, estProb=0.54
Model=ballHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.85, middleScoreOddOfDefeat=1.03, middleBigOddOfVictory=0.81, middleBigOddOfDefeat=1.05, estValue=0, estProb=0.59
Model=oddHalf, matchID=1731462, middleHostScore=0, middleCustomScore=1, middleScoreOdd=-0.00, middleBigOdd=2.25, middleScoreOddOfVictory=1.05, middleScoreOddOfDefeat=0.81, middleBigOddOfVictory=0.86, middleBigOddOfDefeat=0.98, estValue=0, estProb=0.51
Model=oddHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.85, middleScoreOddOfDefeat=1.03, middleBigOddOfVictory=0.81, middleBigOddOfDefeat=1.05, estValue=0, estProb=0.55
Model=oddHalf, matchID=1681788, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.50, middleBigOdd=1.25, middleScoreOddOfVictory=1.04, middleScoreOddOfDefeat=0.80, middleBigOddOfVictory=0.90, middleBigOddOfDefeat=0.92, estValue=0, estProb=0.74
Model=ballHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.88, middleScoreOddOfDefeat=1.00, middleBigOddOfVictory=0.81, middleBigOddOfDefeat=1.05, estValue=0, estProb=0.59
Model=oddHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.88, middleScoreOddOfDefeat=1.00, middleBigOddOfVictory=0.81, middleBigOddOfDefeat=1.05, estValue=0, estProb=0.55
Model=oddHalf, matchID=1717297, middleHostScore=0, middleCustomScore=1, middleScoreOdd=-0.25, middleBigOdd=2.25, middleScoreOddOfVictory=0.92, middleScoreOddOfDefeat=0.90, middleBigOddOfVictory=0.85, middleBigOddOfDefeat=0.95, estValue=0, estProb=0.62
Model=ballHalf, matchID=1691244, middleHostScore=1, middleCustomScore=2, middleScoreOdd=-0.25, middleBigOdd=4.00, middleScoreOddOfVictory=0.93, middleScoreOddOfDefeat=0.95, middleBigOddOfVictory=0.75, middleBigOddOfDefeat=1.12, estValue=0, estProb=0.71
Model=ballHalf, matchID=1717297, middleHostScore=0, middleCustomScore=1, middleScoreOdd=-0.25, middleBigOdd=2.25, middleScoreOddOfVictory=0.92, middleScoreOddOfDefeat=0.90, middleBigOddOfVictory=0.85, middleBigOddOfDefeat=0.95, estValue=0, estProb=0.61
Model=ballHalf, matchID=1692027, middleHostScore=2, middleCustomScore=0, middleScoreOdd=-0.75, middleBigOdd=3.75, middleScoreOddOfVictory=1.05, middleScoreOddOfDefeat=0.83, middleBigOddOfVictory=1.02, middleBigOddOfDefeat=0.84, estValue=0, estProb=0.51
Model=oddHalf, matchID=1691244, middleHostScore=1, middleCustomScore=2, middleScoreOdd=-0.25, middleBigOdd=4.00, middleScoreOddOfVictory=0.93, middleScoreOddOfDefeat=0.95, middleBigOddOfVictory=0.75, middleBigOddOfDefeat=1.12, estValue=0, estProb=0.72
Model=oddHalf, matchID=1692027, middleHostScore=2, middleCustomScore=0, middleScoreOdd=-0.75, middleBigOdd=3.75, middleScoreOddOfVictory=1.05, middleScoreOddOfDefeat=0.83, middleBigOddOfVictory=1.02, middleBigOddOfDefeat=0.84, estValue=0, estProb=0.53
Model=oddHalf, matchID=1717297, middleHostScore=0, middleCustomScore=1, middleScoreOdd=-0.25, middleBigOdd=2.25, middleScoreOddOfVictory=0.92, middleScoreOddOfDefeat=0.90, middleBigOddOfVictory=0.85, middleBigOddOfDefeat=0.95, estValue=0, estProb=0.63
Model=ballHalf, matchID=1717297, middleHostScore=0, middleCustomScore=1, middleScoreOdd=-0.25, middleBigOdd=2.25, middleScoreOddOfVictory=0.92, middleScoreOddOfDefeat=0.90, middleBigOddOfVictory=0.85, middleBigOddOfDefeat=0.95, estValue=0, estProb=0.62
Model=ballHalf, matchID=1691244, middleHostScore=1, middleCustomScore=2, middleScoreOdd=-0.25, middleBigOdd=4.00, middleScoreOddOfVictory=0.93, middleScoreOddOfDefeat=0.95, middleBigOddOfVictory=0.78, middleBigOddOfDefeat=1.08, estValue=0, estProb=0.71
Model=oddHalf, matchID=1691244, middleHostScore=1, middleCustomScore=2, middleScoreOdd=-0.25, middleBigOdd=4.00, middleScoreOddOfVictory=0.93, middleScoreOddOfDefeat=0.95, middleBigOddOfVictory=0.78, middleBigOddOfDefeat=1.08, estValue=0, estProb=0.72
Model=ballHalf, matchID=1691244, middleHostScore=1, middleCustomScore=2, middleScoreOdd=-0.25, middleBigOdd=4.00, middleScoreOddOfVictory=0.94, middleScoreOddOfDefeat=0.94, middleBigOddOfVictory=0.78, middleBigOddOfDefeat=1.08, estValue=0, estProb=0.70
Model=ballHalf, matchID=1681788, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.50, middleBigOdd=1.25, middleScoreOddOfVictory=1.04, middleScoreOddOfDefeat=0.80, middleBigOddOfVictory=0.90, middleBigOddOfDefeat=0.92, estValue=0, estProb=0.68
Model=oddHalf, matchID=1691244, middleHostScore=1, middleCustomScore=2, middleScoreOdd=-0.25, middleBigOdd=4.00, middleScoreOddOfVictory=0.94, middleScoreOddOfDefeat=0.94, middleBigOddOfVictory=0.78, middleBigOddOfDefeat=1.08, estValue=0, estProb=0.73
Model=oddHalf, matchID=1717297, middleHostScore=0, middleCustomScore=1, middleScoreOdd=-0.25, middleBigOdd=2.25, middleScoreOddOfVictory=0.92, middleScoreOddOfDefeat=0.90, middleBigOddOfVictory=0.85, middleBigOddOfDefeat=0.95, estValue=0, estProb=0.64
Model=ballHalf, matchID=1691244, middleHostScore=1, middleCustomScore=2, middleScoreOdd=-0.25, middleBigOdd=4.00, middleScoreOddOfVictory=0.94, middleScoreOddOfDefeat=0.94, middleBigOddOfVictory=0.78, middleBigOddOfDefeat=1.08, estValue=0, estProb=0.71
Model=ballHalf, matchID=1717297, middleHostScore=0, middleCustomScore=1, middleScoreOdd=-0.25, middleBigOdd=2.25, middleScoreOddOfVictory=0.92, middleScoreOddOfDefeat=0.90, middleBigOddOfVictory=0.85, middleBigOddOfDefeat=0.95, estValue=0, estProb=0.63
Model=ballHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.89, middleScoreOddOfDefeat=0.99, middleBigOddOfVictory=0.81, middleBigOddOfDefeat=1.05, estValue=0, estProb=0.58
Model=oddHalf, matchID=1691244, middleHostScore=1, middleCustomScore=2, middleScoreOdd=-0.25, middleBigOdd=4.00, middleScoreOddOfVictory=0.94, middleScoreOddOfDefeat=0.94, middleBigOddOfVictory=0.78, middleBigOddOfDefeat=1.08, estValue=0, estProb=0.74
Model=oddHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.89, middleScoreOddOfDefeat=0.99, middleBigOddOfVictory=0.81, middleBigOddOfDefeat=1.05, estValue=0, estProb=0.56
Model=ballHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.89, middleScoreOddOfDefeat=0.99, middleBigOddOfVictory=0.86, middleBigOddOfDefeat=1.00, estValue=0, estProb=0.59
Model=oddHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.89, middleScoreOddOfDefeat=0.99, middleBigOddOfVictory=0.86, middleBigOddOfDefeat=1.00, estValue=0, estProb=0.56
Model=oddHalf, matchID=1681788, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.50, middleBigOdd=1.25, middleScoreOddOfVictory=1.04, middleScoreOddOfDefeat=0.80, middleBigOddOfVictory=0.90, middleBigOddOfDefeat=0.92, estValue=0, estProb=0.75
Model=ballHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.90, middleScoreOddOfDefeat=0.98, middleBigOddOfVictory=0.87, middleBigOddOfDefeat=0.99, estValue=0, estProb=0.59
Model=oddHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.90, middleScoreOddOfDefeat=0.98, middleBigOddOfVictory=0.87, middleBigOddOfDefeat=0.99, estValue=0, estProb=0.56
Model=oddHalf, matchID=1717297, middleHostScore=0, middleCustomScore=1, middleScoreOdd=-0.25, middleBigOdd=2.25, middleScoreOddOfVictory=0.92, middleScoreOddOfDefeat=0.90, middleBigOddOfVictory=0.85, middleBigOddOfDefeat=0.95, estValue=0, estProb=0.65
Model=ballHalf, matchID=1691244, middleHostScore=1, middleCustomScore=2, middleScoreOdd=-0.25, middleBigOdd=4.00, middleScoreOddOfVictory=0.94, middleScoreOddOfDefeat=0.94, middleBigOddOfVictory=0.78, middleBigOddOfDefeat=1.08, estValue=0, estProb=0.65
Model=ballHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.90, middleScoreOddOfDefeat=0.98, middleBigOddOfVictory=0.87, middleBigOddOfDefeat=0.99, estValue=0, estProb=0.60
Model=oddHalf, matchID=1691244, middleHostScore=1, middleCustomScore=2, middleScoreOdd=-0.25, middleBigOdd=4.00, middleScoreOddOfVictory=0.94, middleScoreOddOfDefeat=0.94, middleBigOddOfVictory=0.78, middleBigOddOfDefeat=1.08, estValue=0, estProb=0.68
Model=oddHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.90, middleScoreOddOfDefeat=0.98, middleBigOddOfVictory=0.87, middleBigOddOfDefeat=0.99, estValue=0, estProb=0.57
Model=ballHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.90, middleScoreOddOfDefeat=0.98, middleBigOddOfVictory=0.87, middleBigOddOfDefeat=0.99, estValue=0, estProb=0.53
Model=oddHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.90, middleScoreOddOfDefeat=0.98, middleBigOddOfVictory=0.87, middleBigOddOfDefeat=0.99, estValue=1, estProb=0.51
Model=ballHalf, matchID=1691244, middleHostScore=1, middleCustomScore=2, middleScoreOdd=-0.25, middleBigOdd=4.00, middleScoreOddOfVictory=0.94, middleScoreOddOfDefeat=0.94, middleBigOddOfVictory=0.78, middleBigOddOfDefeat=1.08, estValue=0, estProb=0.66
Model=oddHalf, matchID=1691244, middleHostScore=1, middleCustomScore=2, middleScoreOdd=-0.25, middleBigOdd=4.00, middleScoreOddOfVictory=0.94, middleScoreOddOfDefeat=0.94, middleBigOddOfVictory=0.78, middleBigOddOfDefeat=1.08, estValue=0, estProb=0.69
Model=oddHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.90, middleScoreOddOfDefeat=0.98, middleBigOddOfVictory=0.87, middleBigOddOfDefeat=0.99, estValue=1, estProb=0.50
Model=ballHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.90, middleScoreOddOfDefeat=0.98, middleBigOddOfVictory=0.87, middleBigOddOfDefeat=0.99, estValue=0, estProb=0.54
Model=oddHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.90, middleScoreOddOfDefeat=0.98, middleBigOddOfVictory=0.87, middleBigOddOfDefeat=0.99, estValue=0, estProb=0.51
Model=ballHalf, matchID=1691244, middleHostScore=1, middleCustomScore=2, middleScoreOdd=-0.25, middleBigOdd=4.00, middleScoreOddOfVictory=0.94, middleScoreOddOfDefeat=0.94, middleBigOddOfVictory=0.78, middleBigOddOfDefeat=1.08, estValue=0, estProb=0.67
Model=oddHalf, matchID=1691244, middleHostScore=1, middleCustomScore=2, middleScoreOdd=-0.25, middleBigOdd=4.00, middleScoreOddOfVictory=0.94, middleScoreOddOfDefeat=0.94, middleBigOddOfVictory=0.78, middleBigOddOfDefeat=1.08, estValue=0, estProb=0.70
Model=ballHalf, matchID=1733245, middleHostScore=1, middleCustomScore=1, middleScoreOdd=-0.00, middleBigOdd=3.25, middleScoreOddOfVictory=0.95, middleScoreOddOfDefeat=0.93, middleBigOddOfVictory=0.98, middleBigOddOfDefeat=0.88, estValue=0, estProb=0.71
Model=ballHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.90, middleScoreOddOfDefeat=0.98, middleBigOddOfVictory=0.87, middleBigOddOfDefeat=0.99, estValue=0, estProb=0.55
Model=oddHalf, matchID=1733245, middleHostScore=1, middleCustomScore=1, middleScoreOdd=-0.00, middleBigOdd=3.25, middleScoreOddOfVictory=0.95, middleScoreOddOfDefeat=0.93, middleBigOddOfVictory=0.98, middleBigOddOfDefeat=0.88, estValue=0, estProb=0.70
Model=ballHalf, matchID=1733245, middleHostScore=1, middleCustomScore=1, middleScoreOdd=-0.00, middleBigOdd=3.25, middleScoreOddOfVictory=0.95, middleScoreOddOfDefeat=0.93, middleBigOddOfVictory=1.01, middleBigOddOfDefeat=0.85, estValue=0, estProb=0.71
Model=oddHalf, matchID=1733245, middleHostScore=1, middleCustomScore=1, middleScoreOdd=-0.00, middleBigOdd=3.25, middleScoreOddOfVictory=0.95, middleScoreOddOfDefeat=0.93, middleBigOddOfVictory=1.01, middleBigOddOfDefeat=0.85, estValue=0, estProb=0.70
Model=oddHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.90, middleScoreOddOfDefeat=0.98, middleBigOddOfVictory=0.87, middleBigOddOfDefeat=0.99, estValue=0, estProb=0.52
Model=ballHalf, matchID=1733245, middleHostScore=1, middleCustomScore=1, middleScoreOdd=-0.00, middleBigOdd=3.25, middleScoreOddOfVictory=0.95, middleScoreOddOfDefeat=0.93, middleBigOddOfVictory=1.03, middleBigOddOfDefeat=0.83, estValue=0, estProb=0.71
Model=ballHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.90, middleScoreOddOfDefeat=0.98, middleBigOddOfVictory=0.87, middleBigOddOfDefeat=0.99, estValue=0, estProb=0.56
Model=oddHalf, matchID=1733245, middleHostScore=1, middleCustomScore=1, middleScoreOdd=-0.00, middleBigOdd=3.25, middleScoreOddOfVictory=0.95, middleScoreOddOfDefeat=0.93, middleBigOddOfVictory=1.03, middleBigOddOfDefeat=0.83, estValue=0, estProb=0.70
Model=ballHalf, matchID=1691244, middleHostScore=1, middleCustomScore=2, middleScoreOdd=-0.25, middleBigOdd=4.00, middleScoreOddOfVictory=0.94, middleScoreOddOfDefeat=0.94, middleBigOddOfVictory=0.78, middleBigOddOfDefeat=1.08, estValue=0, estProb=0.68
Model=oddHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.90, middleScoreOddOfDefeat=0.98, middleBigOddOfVictory=0.87, middleBigOddOfDefeat=0.99, estValue=0, estProb=0.53
Model=ballHalf, matchID=1733245, middleHostScore=1, middleCustomScore=1, middleScoreOdd=-0.00, middleBigOdd=3.25, middleScoreOddOfVictory=0.95, middleScoreOddOfDefeat=0.93, middleBigOddOfVictory=1.06, middleBigOddOfDefeat=0.80, estValue=0, estProb=0.71
Model=ballHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.90, middleScoreOddOfDefeat=0.98, middleBigOddOfVictory=0.87, middleBigOddOfDefeat=0.99, estValue=0, estProb=0.57
Model=oddHalf, matchID=1733245, middleHostScore=1, middleCustomScore=1, middleScoreOdd=-0.00, middleBigOdd=3.25, middleScoreOddOfVictory=0.95, middleScoreOddOfDefeat=0.93, middleBigOddOfVictory=1.06, middleBigOddOfDefeat=0.80, estValue=0, estProb=0.70
Model=ballHalf, matchID=1733245, middleHostScore=1, middleCustomScore=1, middleScoreOdd=-0.00, middleBigOdd=3.25, middleScoreOddOfVictory=0.95, middleScoreOddOfDefeat=0.93, middleBigOddOfVictory=1.07, middleBigOddOfDefeat=0.79, estValue=0, estProb=0.71
Model=oddHalf, matchID=1733245, middleHostScore=1, middleCustomScore=1, middleScoreOdd=-0.00, middleBigOdd=3.25, middleScoreOddOfVictory=0.95, middleScoreOddOfDefeat=0.93, middleBigOddOfVictory=1.07, middleBigOddOfDefeat=0.79, estValue=0, estProb=0.70
Model=oddHalf, matchID=1691244, middleHostScore=1, middleCustomScore=2, middleScoreOdd=-0.25, middleBigOdd=4.00, middleScoreOddOfVictory=0.94, middleScoreOddOfDefeat=0.94, middleBigOddOfVictory=0.78, middleBigOddOfDefeat=1.08, estValue=0, estProb=0.71
Model=oddHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.90, middleScoreOddOfDefeat=0.98, middleBigOddOfVictory=0.87, middleBigOddOfDefeat=0.99, estValue=0, estProb=0.54
Model=ballHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.90, middleScoreOddOfDefeat=0.98, middleBigOddOfVictory=0.87, middleBigOddOfDefeat=0.99, estValue=0, estProb=0.58
Model=ballHalf, matchID=1753025, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=0.75, middleScoreOddOfVictory=0.88, middleScoreOddOfDefeat=1.00, middleBigOddOfVictory=0.85, middleBigOddOfDefeat=1.01, estValue=0, estProb=0.68
Model=oddHalf, matchID=1753025, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=0.75, middleScoreOddOfVictory=0.88, middleScoreOddOfDefeat=1.00, middleBigOddOfVictory=0.85, middleBigOddOfDefeat=1.01, estValue=0, estProb=0.62
Model=ballHalf, matchID=1753025, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=0.75, middleScoreOddOfVictory=0.85, middleScoreOddOfDefeat=1.03, middleBigOddOfVictory=0.85, middleBigOddOfDefeat=1.01, estValue=0, estProb=0.68
Model=oddHalf, matchID=1755162, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=1.00, middleScoreOddOfVictory=0.90, middleScoreOddOfDefeat=0.98, middleBigOddOfVictory=0.87, middleBigOddOfDefeat=0.99, estValue=0, estProb=0.55
Model=oddHalf, matchID=1753025, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=0.75, middleScoreOddOfVictory=0.85, middleScoreOddOfDefeat=1.03, middleBigOddOfVictory=0.85, middleBigOddOfDefeat=1.01, estValue=0, estProb=0.62
Model=ballHalf, matchID=1753025, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=0.75, middleScoreOddOfVictory=0.85, middleScoreOddOfDefeat=1.03, middleBigOddOfVictory=0.88, middleBigOddOfDefeat=0.98, estValue=0, estProb=0.68
Model=oddHalf, matchID=1753025, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=0.75, middleScoreOddOfVictory=0.85, middleScoreOddOfDefeat=1.03, middleBigOddOfVictory=0.88, middleBigOddOfDefeat=0.98, estValue=0, estProb=0.62
Model=ballHalf, matchID=1753025, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=0.75, middleScoreOddOfVictory=0.83, middleScoreOddOfDefeat=1.05, middleBigOddOfVictory=0.88, middleBigOddOfDefeat=0.98, estValue=0, estProb=0.68
Model=oddHalf, matchID=1753025, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=0.75, middleScoreOddOfVictory=0.83, middleScoreOddOfDefeat=1.05, middleBigOddOfVictory=0.88, middleBigOddOfDefeat=0.98, estValue=0, estProb=0.62
Model=ballHalf, matchID=1733245, middleHostScore=1, middleCustomScore=1, middleScoreOdd=-0.00, middleBigOdd=3.25, middleScoreOddOfVictory=0.96, middleScoreOddOfDefeat=0.92, middleBigOddOfVictory=1.06, middleBigOddOfDefeat=0.80, estValue=0, estProb=0.71
Model=oddHalf, matchID=1733245, middleHostScore=1, middleCustomScore=1, middleScoreOdd=-0.00, middleBigOdd=3.25, middleScoreOddOfVictory=0.96, middleScoreOddOfDefeat=0.92, middleBigOddOfVictory=1.06, middleBigOddOfDefeat=0.80, estValue=0, estProb=0.70
Model=ballHalf, matchID=1738109, middleHostScore=0, middleCustomScore=1, middleScoreOdd=-0.00, middleBigOdd=2.25, middleScoreOddOfVictory=1.00, middleScoreOddOfDefeat=0.84, middleBigOddOfVictory=0.85, middleBigOddOfDefeat=0.97, estValue=0, estProb=0.66
Model=ballHalf, matchID=1753025, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=0.75, middleScoreOddOfVictory=0.85, middleScoreOddOfDefeat=1.03, middleBigOddOfVictory=0.90, middleBigOddOfDefeat=0.96, estValue=0, estProb=0.68
Model=oddHalf, matchID=1738109, middleHostScore=0, middleCustomScore=1, middleScoreOdd=-0.00, middleBigOdd=2.25, middleScoreOddOfVictory=1.00, middleScoreOddOfDefeat=0.84, middleBigOddOfVictory=0.85, middleBigOddOfDefeat=0.97, estValue=0, estProb=0.69
Model=oddHalf, matchID=1733245, middleHostScore=1, middleCustomScore=1, middleScoreOdd=-0.00, middleBigOdd=3.25, middleScoreOddOfVictory=0.96, middleScoreOddOfDefeat=0.92, middleBigOddOfVictory=1.06, middleBigOddOfDefeat=0.80, estValue=0, estProb=0.71
Model=oddHalf, matchID=1753025, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=0.75, middleScoreOddOfVictory=0.85, middleScoreOddOfDefeat=1.03, middleBigOddOfVictory=0.90, middleBigOddOfDefeat=0.96, estValue=0, estProb=0.62
Model=ballHalf, matchID=1738109, middleHostScore=0, middleCustomScore=1, middleScoreOdd=-0.00, middleBigOdd=2.25, middleScoreOddOfVictory=1.00, middleScoreOddOfDefeat=0.84, middleBigOddOfVictory=0.85, middleBigOddOfDefeat=0.97, estValue=0, estProb=0.67
Model=ballHalf, matchID=1753025, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=0.75, middleScoreOddOfVictory=0.85, middleScoreOddOfDefeat=1.03, middleBigOddOfVictory=0.90, middleBigOddOfDefeat=0.96, estValue=0, estProb=0.61
Model=oddHalf, matchID=1753025, middleHostScore=0, middleCustomScore=0, middleScoreOdd=-0.00, middleBigOdd=0.75, middleScoreOddOfVictory=0.85, middleScoreOddOfDefeat=1.03, middleBigOddOfVictory=0.90, middleBigOddOfDefeat=0.96, estValue=0, estProb=0.54
Model=ballHalf, matchID=1733245, middleHostScore=1, middleCustomScore=1, middleScoreOdd=-0.00, middleBigOdd=3.25, middleScoreOddOfVictory=0.96, middleScoreOddOfDefeat=0.92, middleBigOddOfVictory=1.06, middleBigOddOfDefeat=0.80, estValue=0, estProb=0.72
Model=oddHalf, matchID=1738109, middleHostScore=0, middleCustomScore=1, middleScoreOdd=-0.00, middleBigOdd=2.25, middleScoreOddOfVictory=1.00, middleScoreOddOfDefeat=0.84, middleBigOddOfVictory=0.85, middleBigOddOfDefeat=0.97, estValue=0, estProb=0.70
